BGC0001408.json,/general_params/Other/biosyn_class[]
BGC0001444.json,/general_params/Other/biosyn_class[]
BGC0001453.json,/general_params/Other/biosyn_class[]
BGC0001454.json,/general_params/Other/biosyn_class[]
BGC0001458.json,/general_params/Other/biosyn_class[]
BGC0001464.json,/general_params/Other/biosyn_class[]
BGC0001465.json,/general_params/Other/biosyn_class[]
BGC0001483.json,/general_params/Other/biosyn_class[]
BGC0001485.json,/general_params/Other/biosyn_class[]
BGC0001487.json,/general_params/Other/biosyn_class[]
BGC0001488.json,/general_params/Other/biosyn_class[]
BGC0001490.json,/general_params/Other/biosyn_class[]
BGC0001510.json,/general_params/Other/biosyn_class[]
BGC0001525.json,/general_params/Other/biosyn_class[]
BGC0001526.json,/general_params/Other/biosyn_class[]
BGC0001534.json,/general_params/Other/biosyn_class[]
BGC0001535.json,/general_params/Other/biosyn_class[]
BGC0001540.json,/general_params/Other/biosyn_class[]
BGC0001554.json,/general_params/Other/biosyn_class[]
BGC0001587.json,/general_params/Other/biosyn_class[]
BGC0001591.json,/general_params/Other/biosyn_class[]
BGC0001592.json,/general_params/Other/biosyn_class[]
BGC0001607.json,/general_params/Other/biosyn_class[]
BGC0001624.json,/general_params/Other/biosyn_class[]
BGC0001633.json,/general_params/Other/biosyn_class[]
BGC0001651.json,/general_params/Other/biosyn_class[]
BGC0001678.json,/general_params/Other/biosyn_class[]
BGC0001680.json,/general_params/Other/biosyn_class[]
BGC0001681.json,/general_params/Other/biosyn_class[]
BGC0001682.json,/general_params/Other/biosyn_class[]
BGC0001683.json,/general_params/Other/biosyn_class[]
BGC0001684.json,/general_params/Other/biosyn_class[]
BGC0001685.json,/general_params/Other/biosyn_class[]
BGC0001687.json,/general_params/Other/biosyn_class[]
BGC0001688.json,/general_params/Other/biosyn_class[]
BGC0001691.json,/general_params/Other/biosyn_class[]
BGC0001703.json,/general_params/Other/biosyn_class[]
BGC0001704.json,/general_params/Other/biosyn_class[]
BGC0001712.json,/general_params/Other/biosyn_class[]
BGC0001731.json,/general_params/Other/biosyn_class[]
BGC0001732.json,/general_params/Other/biosyn_class[]
BGC0001747.json,/general_params/Other/biosyn_class[]
BGC0001757.json,/general_params/Other/biosyn_class[]
BGC0001782.json,/general_params/Other/biosyn_class[]
BGC0001783.json,/general_params/Other/biosyn_class[]
BGC0001809.json,/general_params/Other/biosyn_class[]
BGC0001817.json,/general_params/Other/biosyn_class[]
BGC0000151.json,/general_params/Polyketide/Saccharide;/general_params/Polyketide/Saccharide/gt_genes[];/general_params/Polyketide/Saccharide/gt_genes[]/gt_gene;/general_params/Polyketide/Saccharide/gt_genes[]/gt_specificity;/general_params/Polyketide/Saccharide/saccharide_subclass
BGC0000285.json,/general_params/Saccharide/Sugar_subclass
BGC0000628.json,/general_params/compounds[]/chem_moieties[]/subcluster
BGC0000230.json,/general_params/genes/gene[]/evidence_genefunction[][];/general_params/genes/gene[]/evidence_genefunction[][][];/general_params/genes/gene[]/evidence_genefunction[][][][];/general_params/genes/gene[]/evidence_genefunction[][][][][];/general_params/genes/gene[]/evidence_genefunction[][][][][][]
BGC0001108.json,/general_params/genes/gene[]/evidence_genefunction[][]
BGC0001156.json,/general_params/genes/gene[]/evidence_genefunction[][]
