BGC0000001	enum
BGC0000017	enum
BGC0000024	enum
BGC0000026	enum;annotations_removed
BGC0000027	annotations_removed
BGC0000028	enum
BGC0000036	annotations_removed
BGC0000055	enum;operons_removed
BGC0000070	enum;annotations_removed
BGC0000081	enum
BGC0000090	enum
BGC0000094	operons_removed
BGC0000101	annotations_removed
BGC0000110	enum
BGC0000112	enum
BGC0000114	enum
BGC0000115	enum
BGC0000119	enum
BGC0000120	nr_iterations
BGC0000144	enum
BGC0000150	enum
BGC0000151	enum
BGC0000154	enum;annotations_removed
BGC0000158	enum
BGC0000159	enum
BGC0000161	enum;annotations_removed
BGC0000168	enum;annotations_removed
BGC0000176	annotations_removed
BGC0000179	enum;annotations_removed
BGC0000180	enum
BGC0000181	annotations_removed
BGC0000182	enum
BGC0000186	enum
BGC0000187	enum
BGC0000188	enum
BGC0000189	annotations_removed
BGC0000194	enum
BGC0000195	enum
BGC0000196	annotations_removed
BGC0000198	enum;annotations_removed
BGC0000201	enum;annotations_removed;operons_removed
BGC0000204	enum
BGC0000206	enum;annotations_removed
BGC0000210	enum
BGC0000213	enum
BGC0000224	enum
BGC0000230	enum;operons_removed
BGC0000239	annotations_removed
BGC0000240	enum
BGC0000241	enum
BGC0000247	enum
BGC0000250	enum;annotations_removed
BGC0000255	no_taxonomy
BGC0000264	enum
BGC0000267	enum
BGC0000269	enum;operons_removed
BGC0000276	enum;annotations_removed
BGC0000280	operons_removed
BGC0000283	enum
BGC0000285	enum
BGC0000289	enum
BGC0000297	enum
BGC0000298	enum
BGC0000299	no_taxonomy
BGC0000302	enum;operons_removed
BGC0000314	enum
BGC0000315	enum
BGC0000319	enum;operons_removed
BGC0000320	enum
BGC0000333	enum;annotations_removed
BGC0000337	enum
BGC0000338	enum;annotations_removed
BGC0000345	enum
BGC0000346	enum
BGC0000350	enum
BGC0000355	enum
BGC0000356	a_substr_spec.proteinogenic
BGC0000357	enum
BGC0000361	enum;annotations_removed
BGC0000369	enum
BGC0000370	enum;annotations_removed
BGC0000372	enum
BGC0000374	enum
BGC0000384	enum;annotations_removed;operons_removed
BGC0000386	enum;annotations_removed
BGC0000389	annotations_removed
BGC0000393	enum
BGC0000398	enum
BGC0000399	enum
BGC0000405	operons_removed
BGC0000406	enum
BGC0000416	annotations_removed
BGC0000419	enum;annotations_removed
BGC0000424	a_substr_spec.proteinogenic;enum;annotations_removed;operons_removed
BGC0000425	enum;annotations_removed
BGC0000427	enum
BGC0000429	enum
BGC0000430	enum
BGC0000431	enum
BGC0000433	annotations_removed
BGC0000440	enum
BGC0000442	enum
BGC0000443	enum;annotations_removed;operons_removed
BGC0000447	enum
BGC0000453	enum;operons_removed
BGC0000459	enum;annotations_removed
BGC0000462	enum;annotations_removed;operons_removed
BGC0000463	enum;annotations_removed
BGC0000464	enum
BGC0000471	operons_removed
BGC0000477	operons_removed
BGC0000479	operons_removed
BGC0000483	enum;annotations_removed
BGC0000503	enum
BGC0000509	enum
BGC0000513	enum;operons_removed
BGC0000516	annotations_removed
BGC0000519	enum
BGC0000520	enum
BGC0000526	enum;operons_removed
BGC0000529	enum;operons_removed
BGC0000535	annotations_removed
BGC0000544	operons_removed
BGC0000551	enum;operons_removed
BGC0000564	enum
BGC0000566	operons_removed
BGC0000569	annotations_removed;operons_removed
BGC0000578	annotations_removed
BGC0000579	annotations_removed
BGC0000582	enum
BGC0000583	enum
BGC0000592	enum
BGC0000593	enum
BGC0000595	annotations_removed
BGC0000598	enum;annotations_removed;operons_removed;no_taxonomy
BGC0000603	enum
BGC0000616	annotations_removed;operons_removed
BGC0000628	enum
BGC0000631	enum
BGC0000654	enum
BGC0000657	enum
BGC0000661	enum
BGC0000665	enum
BGC0000722	operons_removed
BGC0000758	operons_removed
BGC0000774	annotations_removed
BGC0000805	enum;annotations_removed
BGC0000808	enum
BGC0000816	operons_removed
BGC0000819	enum;operons_removed
BGC0000821	enum
BGC0000824	enum;operons_removed
BGC0000829	enum
BGC0000832	enum
BGC0000833	enum
BGC0000834	enum;operons_removed
BGC0000843	operons_removed
BGC0000845	enum;operons_removed
BGC0000849	annotations_removed
BGC0000875	annotations_removed
BGC0000880	operons_removed
BGC0000887	enum;annotations_removed
BGC0000890	enum
BGC0000891	enum
BGC0000892	annotations_removed
BGC0000921	enum;operons_removed
BGC0000935	enum
BGC0000938	enum
BGC0000940	annotations_removed
BGC0000944	enum
BGC0000948	enum
BGC0000950	enum
BGC0000952	enum;annotations_removed
BGC0000955	enum
BGC0000958	enum;annotations_removed;operons_removed
BGC0000959	a_substr_spec.proteinogenic
BGC0000962	enum
BGC0000963	enum
BGC0000964	enum
BGC0000965	enum
BGC0000967	enum
BGC0000969	enum
BGC0000970	annotations_removed
BGC0000971	enum
BGC0000972	module_number;enum;operons_removed
BGC0000973	enum
BGC0000975	enum
BGC0000976	enum
BGC0000978	enum
BGC0000993	enum;operons_removed
BGC0001000	enum
BGC0001001	enum
BGC0001003	enum
BGC0001006	enum;annotations_removed
BGC0001007	annotations_removed
BGC0001008	enum
BGC0001014	enum
