BGC0000419	aig79223.1	AIG79223.1
BGC0000419	aig79225.1	AIG79225.1
BGC0000419	aig79240.1	AIG79240.1
BGC0000424	hsero_2346	Hsero_2346
BGC0000425	afh75322.1	AFH75322.1
BGC0000426	SevB	sevB
BGC0000426	SevA	sevA
BGC0000426	agz03651.1	AGZ03651.1
BGC0000427	ava_3855	Ava_3855
BGC0000429	aea30274.1	AEA30274.1
BGC0000430	nsp_49220	NSP_49220
BGC0000430	nsp_49210	NSP_49210
BGC0000430	nsp_49200	NSP_49200
BGC0000440	cae53353.1	CAE53353.1
BGC0000447	ccj67640.1	CCJ67640.1
BGC0000453	aba59547.1	ABA59547.1
BGC0000468	ccm09452.1	CCM09452.1
BGC0000468	bmbh	bmbH
BGC0000468	bmbk	bmbK
BGC0000468	bmbg	bmbG
BGC0000468	ccm09447.1	CCM09447.1
BGC0000468	ccm09448.1	CCM09448.1
BGC0000477	aca04491.1	ACA04491.1
BGC0000479	aed99431.1	AED99431.1
BGC0000479	aed99432.1	AED99432.1
BGC0000480	aca04484.1	ACA04484.1
BGC0000496	AmfS	amfS
BGC0000503	cinx	cinX
BGC0000503	cina	cinA
BGC0000509	afn69430.1	AFN69430.1
BGC0000509	afn69434.1	AFN69434.1
BGC0000509	afn69433.1	AFN69433.1
BGC0000519	cax48971.1	CAX48971.1
BGC0000519	cax48971.1	CAX48971.1
BGC0000519	cax48971.1	CAX48971.1
BGC0000535	adj56352.1	ADJ56352.1
BGC0000535	adj56357.1	ADJ56357.1
BGC0000553	ssgg_rs09925	SSGG_RS09925
BGC0000554	ssgg_rs13150	SSGG_RS13150
BGC0000563	vena	venA
BGC0000566	spy_0742	SPy_0742
BGC0000566	spy_0738	SPy_0738
BGC0000582	adr72962.1	ADR72962.1
BGC0000613	acs83788.1	ACS83788.1
BGC0000615	Tpa5	tpa5
BGC0000615	TpaX	tpaX
BGC0000615	Tpa8	tpa8
BGC0000615	Tpa6	tpa6
BGC0000615	TpaH	tpaH
BGC0000615	Tpa1	tpa1
BGC0000615	TpaJ	tpaJ
BGC0000615	TpaE	tpaE
BGC0000615	Tpa2	tpa2
BGC0000615	TpaK	tpaK
BGC0000615	TpaA	tpaA
BGC0000615	TpaF	tpaF
BGC0000615	Tpa11	tpa11
BGC0000615	TpaD	tpaD
BGC0000615	TpaC	tpaC
BGC0000615	TpaL	tpaL
BGC0000615	Tpa10	tpa10
BGC0000615	Tpa3	tpa3
BGC0000615	TpaI	tpaI
BGC0000615	Tpa4	tpa4
BGC0000615	Tpa9	tpa9
BGC0000654	abb69735.1	ABB69735.1
BGC0000654	abb69763.1	ABB69763.1
BGC0000654	abb69750.1	ABB69750.1
BGC0000654	abb69736.1	ABB69736.1
BGC0000654	abb69738.1	ABB69738.1
BGC0000654	abb69760.1	ABB69760.1
BGC0000654	abb69762.1	ABB69762.1
BGC0000654	abb69753.1	ABB69753.1
BGC0000654	abb69737.1	ABB69737.1
BGC0000654	abb69751.1	ABB69751.1
BGC0000654	abb69752.1	ABB69752.1
BGC0000654	PlaO1	plaO1
BGC0000654	PlaA6	plaA6
BGC0000654	PlaR3	plaR3
BGC0000654	PlaO4	plaO4
BGC0000654	PlaR2	plaR2
BGC0000654	PlaR1	plaR1
BGC0000654	abb69743.1	ABB69743.1
BGC0000654	abb69744.1	ABB69744.1
BGC0000654	abb69754.1	ABB69754.1
BGC0000654	abb69756.1	ABB69756.1
BGC0000654	abb69755.1	ABB69755.1
BGC0000654	abb69742.1	ABB69742.1
BGC0000657	aek21533.1	AEK21533.1
BGC0000661	npun_r2756	Npun_R2756
BGC0000665	cch63739.1	CCH63739.1
BGC0000665	cch63731.1	CCH63731.1
BGC0000666	afk78070.1	AFK78070.1
BGC0000666	afk78072.1	AFK78072.1
BGC0000666	afk78071.1	AFK78071.1
BGC0000666	afk78082.1	AFK78082.1
BGC0000666	afk78080.1	AFK78080.1
BGC0000669	mrn1	MRN1
BGC0000677	bai44337.1	BAI44337.1
BGC0000677	bai44338.1	BAI44338.1
BGC0000816	malg	malG
BGC0000816	mala	malA
BGC0000816	male	malE
BGC0000816	malf	malF
BGC0000816	malb	malB
BGC0000830	VioB	vioB
BGC0000830	VioC	vioC
BGC0000830	VioA	vioA
BGC0000830	VioD	vioD
BGC0000832	aan65225.1	AAN65225.1
BGC0000832	aan65239.1	AAN65239.1
BGC0000832	aan65224.1	AAN65224.1
BGC0000832	aan65223.1	AAN65223.1
BGC0000832	aan65233.1	AAN65233.1
BGC0000832	aan65226.1	AAN65226.1
BGC0000832	aan65234.1	AAN65234.1
BGC0000832	aan65240.1	AAN65240.1
BGC0000832	aan65230.1	AAN65230.1
BGC0000832	aan65227.1	AAN65227.1
BGC0000832	aan65232.1	AAN65232.1
BGC0000832	aan65235.1	AAN65235.1
BGC0000832	aan65236.1	AAN65236.1
BGC0000832	aan65231.1	AAN65231.1
BGC0000833	aag29783.1	AAG29783.1
BGC0000833	aag29791.2	AAG29791.2
BGC0000833	aag29789.1	AAG29789.1
BGC0000833	aag29780.1	AAG29780.1
BGC0000833	aag29779.1	AAG29779.1
BGC0000833	aeo99210.1	AEO99210.1
BGC0000833	aag29790.1	AAG29790.1
BGC0000833	aag29797.1	AAG29797.1
BGC0000833	aag29788.2	AAG29788.2
BGC0000833	aag29787.2	AAG29787.2
BGC0000833	aag29795.1	AAG29795.1
BGC0000833	aag29798.1	AAG29798.1
BGC0000833	aag29781.1	AAG29781.1
BGC0000833	aeo99211.1	AEO99211.1
BGC0000833	aag29786.1	AAG29786.1
BGC0000833	aag29792.1	AAG29792.1
BGC0000833	aag29782.1	AAG29782.1
BGC0000834	aaf67510.2	AAF67510.2
BGC0000834	aaf67503.1	AAF67503.1
BGC0000834	aaf67501.2	AAF67501.2
BGC0000834	aaf67504.1	AAF67504.1
BGC0000834	aaf67511.1	AAF67511.1
BGC0000834	aaf67507.2	AAF67507.2
BGC0000834	aaf67502.1	AAF67502.1
BGC0000845	sscg_00151	SSCG_00151
BGC0000880	TunF	tunF
BGC0000880	TunA	tunA
BGC0000880	TunB	tunB
BGC0000890	aha34038.1	AHA34038.1
BGC0000890	aha34035.1	AHA34035.1
BGC0000890	aha34036.1	AHA34036.1
BGC0000890	aha34034.1	AHA34034.1
BGC0000890	aha34039.1	AHA34039.1
BGC0000890	aha34033.1	AHA34033.1
BGC0000890	aha34037.1	AHA34037.1
BGC0000890	Bmp8	bmp8
BGC0000891	pl2ta16_01237	PL2TA16_01237
BGC0000891	pl2ta16_01240	PL2TA16_01240
BGC0000891	pl2ta16_01238	PL2TA16_01238
BGC0000891	pl2ta16_01235	PL2TA16_01235
BGC0000891	pl2ta16_01239	PL2TA16_01239
BGC0000891	pl2ta16_01236	PL2TA16_01236
BGC0000915	aad32723.1	AAD32723.1
BGC0000915	aad28452.1	AAD28452.1
BGC0000915	aad28452.1	AAD28452.1
BGC0000915	mits	mitS
BGC0000915	mitt	mitT
BGC0000915	aad28453.1	AAD28453.1
BGC0000915	mitp	mitP
BGC0000915	aad28456.1	AAD28456.1
BGC0000915	mita	mitA
BGC0000915	mitj	mitJ
BGC0000921	adq74608.1	ADQ74608.1
BGC0000921	adq74614.1	ADQ74614.1
BGC0000921	adq74607.1	ADQ74607.1
BGC0000921	adq74618.1	ADQ74618.1
BGC0000921	adq74621.1	ADQ74621.1
BGC0000921	adq74615.1	ADQ74615.1
BGC0000921	adq74616.1	ADQ74616.1
BGC0000935	afb35620.1	AFB35620.1
BGC0000935	afb35633.1	AFB35633.1
BGC0000935	afb35626.1	AFB35626.1
BGC0000935	afb35631.1	AFB35631.1
BGC0000935	afb35628.1	AFB35628.1
BGC0000935	afb35629.1	AFB35629.1
BGC0000935	afb35618.1	AFB35618.1
BGC0000935	afb35627.1	AFB35627.1
BGC0000935	afb35622.1	AFB35622.1
BGC0000935	afb35632.1	AFB35632.1
BGC0000938	acg70831.1	ACG70831.1
BGC0000938	acg70827.1	ACG70827.1
BGC0000938	FomB	fomB
BGC0000938	FomF	fomF
BGC0000938	FomE	fomE
BGC0000938	FomD	fomD
BGC0000950	ady76667.1	ADY76667.1
BGC0000955	cca29200.1	CCA29200.1
BGC0000955	cca29203.1	CCA29203.1
BGC0000959	ania_08412	ANIA_08412
BGC0000967	bap05581.1	BAP05581.1
BGC0000967	bap05581.1	BAP05581.1
BGC0000967	bap05581.1	BAP05581.1
BGC0000967	bap05585.1	BAP05585.1
BGC0000967	bap05585.1	BAP05585.1
BGC0000967	bap05582.1	BAP05582.1
BGC0000967	bap05582.1	BAP05582.1
BGC0000967	CalS	calS
BGC0000967	CalA	calA
BGC0000967	CalD	calD
BGC0000967	CalH	calH
BGC0000967	CalK	calK
BGC0000967	CalU	calU
BGC0000967	CalJ	calJ
BGC0000967	CalV	calV
BGC0000967	CalL	calL
BGC0000967	CalX	calX
BGC0000967	CalT	calT
BGC0000967	CalP	calP
BGC0000967	CalB	calB
BGC0000967	CalR	calR
BGC0000967	CalN	calN
BGC0000967	CalW	calW
BGC0000967	CalI	calI
BGC0000967	CalE	calE
BGC0000967	CalC	calC
BGC0000967	CalO	calO
BGC0000967	CalM	calM
BGC0000967	CalF	calF
BGC0000967	CalG	calG
BGC0000967	CalY	calY
BGC0000967	CalQ	calQ
BGC0000967	bap05573.1	BAP05573.1
BGC0000967	bap05573.1	BAP05573.1
BGC0000967	bap05597.1	BAP05597.1
BGC0000968	cao91861.1	CAO91861.1
BGC0000969	caj46692.1	CAJ46692.1
BGC0000969	caj46694.1	CAJ46694.1
BGC0000975	CrpA	crpA
BGC0000975	CrpD	crpD
BGC0000975	CrpF	crpF
BGC0000975	CrpE	crpE
BGC0000975	CrpC	crpC
BGC0000975	CrpG	crpG
BGC0000975	CrpH	crpH
BGC0000975	CrpB	crpB
BGC0000976	aee88288.1	AEE88288.1
BGC0000976	aee88286.1	AEE88286.1
BGC0000976	aee88277.1	AEE88277.1
BGC0000976	aee88285.1	AEE88285.1
BGC0000976	aee88284.1	AEE88284.1
BGC0000976	aee88287.1	AEE88287.1
BGC0000976	aee88289.1	AEE88289.1
BGC0000976	aee88277.1	AEE88277.1
BGC0000976	aee88277.1	AEE88277.1
BGC0000978	abx60159.1	ABX60159.1
BGC0000978	abx60158.1	ABX60158.1
BGC0000978	abx60154.1	ABX60154.1
BGC0000978	abx60155.1	ABX60155.1
BGC0000985	tmo_c0611	TMO_c0611
BGC0000996	sslg_04251	SSLG_04251
BGC0001000	aay42398.1	AAY42398.1
BGC0001003	abb05099.1	ABB05099.1
BGC0001003	abb05101.1	ABB05101.1
BGC0001008	aby66020.1	ABY66020.1
BGC0001008	aby66018.1	ABY66018.1
BGC0001008	aby66017.1	ABY66017.1
BGC0001008	aby66019.1	ABY66019.1
BGC0001008	mdpe10	mdpE10
BGC0001008	mdpe10	mdpE10
BGC0001008	mdpe	mdpE
BGC0001008	mdpb	mdpB
BGC0001014	rsc1806	RSc1806
BGC0001017	McyI	mcyI
BGC0001017	Uma5	uma5
BGC0001017	Uma4	uma4
BGC0001017	McyF	mcyF
BGC0001017	Uma1	uma1
BGC0001017	McyD	mcyD
BGC0001017	McyJ	mcyJ
BGC0001017	Uma3	uma3
BGC0001017	McyE	mcyE
BGC0001017	McyA	mcyA
BGC0001017	McyC	mcyC
BGC0001017	Uma2	uma2
BGC0001017	Uma6	uma6
BGC0001017	McyH	mcyH
BGC0001017	McyG	mcyG
BGC0001017	McyB	mcyB
BGC0001017	mcyc	mcyC
BGC0001019	MscH	mscH
BGC0001019	MscJ	mscJ
BGC0001019	MscF	mscF
BGC0001019	MscK	mscK
BGC0001019	MscB	mscB
BGC0001019	MscC	mscC
BGC0001019	MscE	mscE
BGC0001019	MscA	mscA
BGC0001019	MscD	mscD
BGC0001019	MscG	mscG
BGC0001019	MscI	mscI
BGC0001023	cag29032.1	CAG29032.1
BGC0001024	MtaC	mtaC
BGC0001024	MtaG	mtaG
BGC0001025	abf91606.1	ABF91606.1
BGC0001025	abf91606.1	ABF91606.1
BGC0001028	NosE	nosE
BGC0001028	NosD	nosD
BGC0001028	NosG	nosG
BGC0001028	NosF	nosF
BGC0001028	NosA	nosA
BGC0001028	NosB	nosB
BGC0001028	NosC	nosC
BGC0001028	aaf17281.1	AAF17281.1
BGC0001038	prlw	prlW
BGC0001038	prls	prlS
BGC0001038	prlb	prlB
BGC0001038	prlv	prlV
BGC0001038	prla	prlA
BGC0001038	prlu	prlU
BGC0001038	prlg	prlG
BGC0001038	prlj	prlJ
BGC0001038	prlk	prlK
BGC0001038	prlx	prlX
BGC0001038	PrlD	prlD
BGC0001038	PrlS	prlS
BGC0001038	PrlO	prlO
BGC0001038	PrlB	prlB
BGC0001038	PrlC	prlC
BGC0001038	PrlA	prlA
BGC0001038	PrlJ	prlJ
BGC0001038	PrlX	prlX
BGC0001038	PrlU	prlU
